review_id,text,stars
_cH4HgWbgIOf0VmY-mpxeA,"I love chipotle, but this location is just terrible. I've gone a few times hoping maybe it was just a fluke.  Overall the food at this location is poor quality and doesn't taste as good as others

Staff is very friendly, however.",1
wbGUBPXnb4Ug73QiShmT3A,"i got 2 appetizers and 2 entrees. i paid $40. for chinese food carry-out. i thought ""well it must be amazing....""  so i gave it a try. yes, the food was good but the portions were so small! usually when i've gotten chinese food, I have left overs for lunch. not here. there was barely enough as a dinner entree. it was too little for that much money.",2
ktjw4lriqVsiOBLWV18nWw,Been back a couple times for drinks. Mixed drinks are good but a little pricy. Two of those times it took 1/2 hr to get served and we were there an hour before we got food and it was not very busy. Food has been hit or miss.,3
z0E5YUkMOp_BlYflgpxX3w,"Food (7.5/10) = Tried the Korean BBQ Short Rib Beef Tacos, Thai Basil Chicken Tacos, and the Edamame Tacos.  The best were the bbq short ribs and chicken tacos, although they didn't leave a lasting impression.  The edamame was boring for my taste.  I'v heard about this korean-mexican fusion food in magazines and TV, so I was looking forward to trying it out for the first time.  Unfortunately, it didn't have the ""wow"" factor I had hoped for.   It wasn't worth the $8.  Also ordered the thai tea....it was good but not worth the $3.  

Ambiance (8.0/10) = It's a food truck so not exactly an appropriate category to comment on.  It is a colorful truck

Service (9.5/10) = Very friendly.  

Overall = Eh, this place was ok.  If I worked around the area, or was a Penn student needing food on the go, then I would return to this place.  It seems like the OG Dog and steamed pork buns are popular choices based on previous yelp reviews.  If for some reason I ever stop by this place again for food, I'll try the other items on the menu, and maybe it will warrant a change in my ratings.",3
sks5uHhVJR58P3YQTV-j5A,"Excellent bread and great tasting meat! You can't beat their neat. ;-) crowded and a line,  it well worth the wait.",5
UVckDANQjjAegQfwF5ZS9g,"Wonderful people to work with, they genuinely care about their customers.  Rarely can you say there is a business you can trust and rely on... but this place is top notch!  Brought my elderly dad's laptop in, and these folks fixed it and treated us with respect in a speedy fashion.  If you want to support the local economy this is as good as it gets!",5
97xS2yP1BjtaZJQ-qd8omw,"Came here looking for crawfish, and found out that this was one of the few places that offered it when it was not high crawfish season.  It was  $6 a pound, and we got four pounds.  Almost got five pounds and glad we didn't when I saw how much crawfish was included.  We also ordered the sausage.

The crawfish was pre cooked.  I don't know if it was fresh or frozen crawfish since it was already cooked.  The crawfish has a good amount of flavor from the spices.  The sausage was big.  We weren't able to finish it since we had a meal before this aiming with the four pound of crawfish.  

Parking is limited.  There is only one restroom.  Space is small, but they have a few picnic tables outside.",4
iHPflsO8k__VhgMqOmXuRQ,"I have had many meals at Doc B's over the last few years and was completely disappointed in my to-go order this evening. I ordered the steak Wok out bowl which I have ordered numerous times. The steak was so burnt and there were large black crispy chunks all throughout my meal. The full meal tasted burnt that picking around the meal was not an option. It was NOT edible. Highly disappointed! It's one thing for food to taste a little off, or different, but for the chef to knowingly see this and still prepare it this was is what is most frustrating. Laziness. I don't write reviews, and actually had to download Yelp this evening to write this. Gross!",1
ZoNKmsAk9u-ik6soEN9nsw,"Small restaurant in a local strip mall. Disappointing experience.

Cons:
-breading on Halibut was too thick
-Halibut had a ""fishy"" taste (fresh fish should never taste ""fishy"")
-Trout had too much dill weed sauce, hard to tell what species it was

Pros:
-Good waitstaff and prompt service
-reasonable prices
-clean",3
l_07huTNL9K2HetKejbfjw,"Awesome pizza! Best ""gourmet"" and GF in Carpinteria. Service s.l.o.w...understaffed,
so sip on a variety of local beer or wine.",4
fKjbJfvUkg6Mf5Di8EhwAQ,"A little cluttered but it has all the things you don't need but want. I liked how the staff were totally laid back. They greeted me, but didn't pester. I was able to sort of peruse the store. I bought some nice mugs and finally finished off my set.",3
PqZoSxiqbVbsIpu_5IOadQ,"Good cookies!

I bought some of these cookies for my wife and she and the kids enjoyed them very much. The only downside is that each cookie cost over $1.35 a piece which can really add up fast.",4
JaeQNjpF2t6bRP-zcQOAOw,"I. Love. Cadiz. Period.

I was already impressed walking in. I really loved the outdoorsy feeling the restaurant gave me. The brick interior walls, the wicker chairs, the trees inside... It was all very thoughtfully planned. 

The food was amazing (probably because the chef is one of the top 250 chefs in the world!). I loved everything we ordered. The San Sebastian cocktail drink was very delicious too. I couldn't taste any of the alcohol at all! My absolute favorite was the oysters!!! If you love oysters, you HAVE to try the oysters here. They're to die for! The home-made yogurt with guava was pretty scrumptious too! So was the margherita flatbread... and the wild boar ribs... Mmmm... 

Drinks were super cheap - $5! The oysters were $2 a pop. We had SO MUCH food!! $140 for 2 people - and it was well worth it (we splurged a bit with all the dishes). 

This place gets 5 stars because of the ambiance, the food, and the service. The other thing is that it's probably the only place on State St. of it's kind! I wish I lived closer to this place. Love it and can't wait to come back!",5
